radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,adm1_name,adm1_name1,adm1_name2,adm1_name3,adm1_pcode,adm0_name,adm0_name1,adm0_name2,adm0_name3,adm0_pcode,valid_on,valid_to,area_sqkm,cod_versio,lang,lang1,lang2,lang3,adm1_ref_n,center_lat,center_lon
LTE,620,1,10815,153673267,0,-0.1765,5.5529,1000,1,1,1763618529,1763618529,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10210,2585353,0,-0.18,5.5517,1000,1,1,1763618586,1763618586,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,21000,973383,0,-0.4042,5.5378,1000,1,1,1763621090,1763621090,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10330,34056,0,-0.1795,5.7644,1000,1,1,1763625620,1763625620,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11415,154405192,0,-0.2198,5.5498,1000,1,1,1763625892,1763625892,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11415,154405152,0,-0.2198,5.5497,1000,1,1,1763633108,1763633108,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,11,235957676,0,-0.2037,5.5473,1000,1,1,1763638487,1763638487,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10312,154398210,0,-0.3402,5.5104,1000,1,1,1763638760,1763638760,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11415,153715272,0,-0.2174,5.5476,1000,1,1,1763640296,1763640296,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,11,235981748,0,-0.2033,5.5479,1000,1,1,1763645694,1763645694,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10715,153894973,0,-0.1686,5.6253,1000,1,1,1763653692,1763653692,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10715,153894963,0,-0.1679,5.6235,1000,1,1,1763653707,1763653707,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10713,153784126,0,-0.0905,5.5927,1000,1,1,1763702515,1763702515,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10713,154009434,0,-0.1048,5.5832,1000,1,1,1763702800,1763702800,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10713,154157148,0,-0.105,5.5829,1000,1,1,1763702801,1763702801,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11412,153890917,0,-0.204,5.5498,1000,1,1,1763705019,1763705019,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11412,153776158,0,-0.2151,5.5482,1000,1,1,1763710014,1763710014,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11413,154159716,0,-0.2352,5.529,1000,1,1,1763710049,1763710049,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10313,153902612,0,-0.3333,5.5433,1000,1,1,1763711379,1763711379,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11413,153821236,0,-0.2531,5.5256,1000,1,1,1763720434,1763720434,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10313,153902653,0,-0.335,5.5473,1000,1,1,1763723623,1763723623,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10614,153730600,0,-0.1175,5.6538,1000,1,1,1763789135,1763789135,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10813,153816933,0,-0.1549,5.5702,1000,1,1,1763793421,1763793421,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10210,2641672,0,-0.1651,5.5579,1000,1,1,1763794135,1763794135,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,11,235973436,0,-0.1591,5.5804,1000,1,1,1763794594,1763794594,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11415,153760297,0,-0.2224,5.5322,1000,1,1,1763796080,1763796080,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,99,196627471,0,-0.225,5.5305,1000,1,1,1763796135,1763796135,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10313,154686033,0,-0.339,5.5552,1000,1,1,1763796317,1763796317,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,99,196624283,0,-0.2512,5.5308,1000,1,1,1763796512,1763796512,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11413,153932073,0,-0.2546,5.5258,1000,1,1,1763796547,1763796547,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11412,153657424,0,-0.2129,5.549,1000,1,1,1763800672,1763800672,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11413,153932142,0,-0.2598,5.5263,1000,1,1,1763800826,1763800826,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235954465,0,-0.2831,5.6917,1000,1,1,1763801630,1763801630,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10030,100609,0,-0.2075,5.5506,1000,1,1,1763802562,1763802562,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10313,154685993,0,-0.3389,5.5552,1000,1,1,1763803522,1763803522,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10312,154398350,0,-0.3376,5.5111,1000,1,1,1763819158,1763819158,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10120,113417,0,-0.2131,5.5972,1000,1,1,1763819270,1763819270,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10614,153745448,0,-0.1432,5.6366,1000,1,1,1763826582,1763826582,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11114,153884221,0,-0.1226,5.6487,1000,1,1,1763826761,1763826761,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10410,57863,0,-0.2674,5.659,1000,1,1,1763880491,1763880491,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10812,153654618,0,-0.1926,5.587,1000,1,1,1763882945,1763882945,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10313,154258246,0,-0.3069,5.5569,1000,1,1,1763883550,1763883550,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11413,153820702,0,-0.2705,5.5389,1000,1,1,1763887914,1763887914,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11413,153820691,0,-0.2691,5.5392,1000,1,1,1763898594,1763898594,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10715,153692693,0,-0.1728,5.6242,1000,1,1,1763905790,1763905790,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11114,153992224,0,-0.0914,5.6556,1000,1,1,1763966409,1763966409,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10614,153730620,0,-0.1123,5.6471,1000,1,1,1763966628,1763966628,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,98,235964449,0,-0.1179,5.5724,1000,1,1,1763966720,1763966720,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10714,154424401,0,-0.1293,5.5671,1000,1,1,1763966775,1763966775,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,98,235963472,0,-0.1299,5.5812,1000,1,1,1763969173,1763969173,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10414,153653319,0,-0.2201,5.5677,1000,1,1,1763973820,1763973820,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,1,60542,69665570,0,-0.2512,5.6077,1000,1,1,1763977220,1763977220,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,1,60542,69665573,0,-0.2513,5.6076,1000,1,1,1763977510,1763977510,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10230,76552,0,-0.0757,5.6133,1000,1,1,1763988068,1763988068,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10613,153744170,0,-0.0791,5.6308,1000,1,1,1764048687,1764048687,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11412,153890877,0,-0.2044,5.5485,1000,1,1,1764052546,1764052546,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11414,153794916,0,-0.2313,5.5543,1000,1,1,1764054603,1764054603,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11415,153908244,0,-0.2304,5.5468,1000,1,1,1764054655,1764054655,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11114,154436629,0,-0.1048,5.6516,1000,1,1,1764085594,1764085594,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,14,235969057,0,-0.0876,5.6272,1000,1,1,1764134337,1764134337,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,14,235988231,0,-0.0821,5.6598,1000,1,1,1764134622,1764134622,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11313,153662770,0,-0.2618,5.6237,1000,1,1,1764140841,1764140841,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11414,153625906,0,-0.2259,5.5648,1000,1,1,1764140856,1764140856,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10212,153698887,0,-0.2627,5.6285,1000,1,1,1764148054,1764148054,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11414,153930813,0,-0.2301,5.5593,1000,1,1,1764148809,1764148809,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11414,153930852,0,-0.2298,5.5604,1000,1,1,1764148826,1764148826,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10313,154142093,0,-0.3345,5.5489,1000,1,1,1764155257,1764155257,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,13,235994548,0,-0.0321,5.687,1000,1,1,1764165057,1764165057,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,11,235994493,0,-0.2006,5.5784,1000,1,1,1764172040,1764172040,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10414,153666610,0,-0.2018,5.5649,1000,1,1,1764172054,1764172054,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10020,40705,0,-0.2316,5.555,1000,1,1,1764228598,1764228598,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10313,153902693,0,-0.3351,5.5471,1000,1,1,1764229027,1764229027,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,11,235964381,0,-0.2098,5.5755,1000,1,1,1764247447,1764247447,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,1,196623963,0,-0.2169,5.5708,1000,1,1,1764250670,1764250670,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,13,235988205,0,-0.0009,5.6432,1000,1,1,1764251253,1764251253,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,86,235948019,0,-0.0034,5.764,1000,1,1,1764308397,1764308397,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,14,235993464,0,-0.0774,5.6324,1000,1,1,1764308520,1764308520,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10614,153960766,0,-0.1243,5.6245,1000,1,1,1764308522,1764308522,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,14514,102656791,0,-0.1912,5.572,1000,1,1,1764310401,1764310401,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,14,235943465,0,-0.0717,5.6357,1000,1,1,1764319288,1764319288,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10030,125449,0,-0.2447,5.5666,1000,1,1,1764332553,1764332553,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10510,37384,0,-0.0102,5.6539,1000,1,1,1764334874,1764334874,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10230,2650633,0,-0.1241,5.6137,1000,1,1,1764334910,1764334910,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10240,2618631,0,-0.0724,5.6485,1000,1,1,1764352260,1764352260,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,14,235982097,0,-0.0788,5.6585,1000,1,1,1764395368,1764395368,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10240,10247,0,-0.0904,5.6318,1000,1,1,1764395397,1764395397,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10614,153938770,0,-0.1007,5.6297,1000,1,1,1764395486,1764395486,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,14,235958592,0,-0.0973,5.6314,1000,1,1,1764395528,1764395528,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10614,153741618,0,-0.1134,5.6269,1000,1,1,1764395670,1764395670,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10614,153741628,0,-0.114,5.6251,1000,1,1,1764395671,1764395671,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235981977,0,-0.2549,5.6054,1000,1,1,1764398312,1764398312,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235955544,0,-0.2872,5.6921,1000,1,1,1764407478,1764407478,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,14,235988197,0,-0.0756,5.6361,1000,1,1,1764417139,1764417139,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10312,154398260,0,-0.3383,5.5083,1000,1,1,1764420972,1764420972,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10613,154008402,0,-0.0685,5.6313,1000,1,1,1764482275,1764482275,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235963338,0,-0.2617,5.6302,1000,1,1,1764486566,1764486566,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,21000,973404,0,-0.4104,5.5357,1000,1,1,1764487737,1764487737,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11413,154159707,0,-0.232,5.5285,1000,1,1,1764488569,1764488569,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,99,196662094,0,-0.2323,5.5289,1000,1,1,1764488577,1764488577,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10120,96264,0,-0.2581,5.6252,1000,1,1,1764496592,1764496592,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235985933,0,-0.3439,5.6856,1000,1,1,1764505475,1764505475,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10314,154179871,0,-0.2834,5.5696,1000,1,1,1764512578,1764512578,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235942584,0,-0.2414,5.6065,1000,1,1,1764572969,1764572969,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11313,153619794,0,-0.2564,5.6035,1000,1,1,1764573270,1764573270,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,99,196623863,0,-0.2651,5.5311,1000,1,1,1764591694,1764591694,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10412,154145330,0,-0.2228,5.5974,1000,1,1,1764592576,1764592576,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10312,154398318,0,-0.336,5.5145,1000,1,1,1764596929,1764596929,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11413,154428271,0,-0.2765,5.5216,1000,1,1,1764597316,1764597316,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,1,60532,135319353,0,-0.1542,5.617,1000,1,1,1764604956,1764604956,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10240,81153,0,-0.058,5.6469,1000,1,1,1764653583,1764653583,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10715,153884723,0,-0.1898,5.6191,1000,1,1,1764654022,1764654022,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10510,17927,0,-0.0413,5.6726,1000,1,1,1764654224,1764654224,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,98,235987953,0,-0.1371,5.5787,1000,1,1,1764654333,1764654333,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,98,235993536,0,-0.1328,5.5793,1000,1,1,1764654339,1764654339,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
